id,iata_code,name,latitude_deg,longitude_deg,continent,iso_country,iso_region
2687,HCC,Columbia County Airport,42.29130173,-73.71029663,NA,US,US-NY
2688,AHD,Ardmore Downtown Executive Airport,34.14699936,-97.12270355,NA,US,US-OK
2689,GCW,Grand Canyon West Airport,35.99039841,-113.8160019,NA,US,US-AZ
2690,CKE,Lampson Field,38.99060059,-122.901001,NA,US,US-CA
2691,ROF,Montague-Yreka Rohrer Field,41.73040009,-122.5459976,NA,US,US-CA
2692,CNE,Fremont County Airport,38.4280014,-105.1060028,NA,US,US-CO
2693,RSX,Rouses Point Seaplane Base,44.99169922,-73.3635025,NA,US,US-NY
2694,COP,Cooperstown-Westville Airport,42.62919998,-74.89099884,NA,US,US-NY
2695,CIL,Council Airport,64.89790344,-163.7030029,NA,US,US-AK
2696,IRB,Iraan Municipal Airport,30.90570068,-101.8919983,NA,US,US-TX
2697,GNF,Gansner Field,39.943902,-120.945,NA,US,US-CA
2698,CHZ,Chiloquin State Airport,42.57944049,-121.8790627,NA,US,US-OR
2699,LTW,St. Mary's County Regional Airport,38.315399,-76.550102,NA,US,US-MD
2700,AHF,Arapahoe Municipal Airport,40.33950043,-99.90650177,NA,US,US-NE
2701,PCT,Princeton Airport,40.39920044,-74.6588974,NA,US,US-NJ
2702,CTO,Calverton Executive Airpark,40.9151001,-72.79190063,NA,US,US-NY
2703,NRI,Grand Lake Regional Airport,36.57759857,-94.86190033,NA,US,US-OK
2704,GTP,Grants Pass Airport,42.510101,-123.388,NA,US,US-OR
2705,NLE,Jerry Tyler Memorial Airport,41.83589935,-86.22519684,NA,US,US-MI
2706,GCD,Grand Coulee Dam Airport,47.92200089,-119.0830002,NA,US,US-WA
2707,VLE,Valle Airport,35.65060043,-112.1480026,NA,US,US-AZ
2708,FPY,Perry-Foley Airport,30.0693,-83.580597,NA,US,US-FL
2709,NTJ,Manti-Ephraim Airport,39.32910156,-111.6149979,NA,US,US-UT
2710,MSD,Mount Pleasant Airport,39.526651,-111.475978,NA,US,US-UT
2711,SBO,Salina Gunnison Airport,39.02909851,-111.8379974,NA,US,US-UT
2712,JVI,Central Jersey Regional Airport,40.5243988,-74.5983963,NA,US,US-NJ
2713,UCE,Eunice Airport,30.46629906,-92.42379761,NA,US,US-LA
2714,GOL,Gold Beach Municipal Airport,42.41339874,-124.4240036,NA,US,US-OR
2715,KKT,Kentland Municipal Airport,40.75870132,-87.42819977,NA,US,US-IN
2716,PRW,Prentice Airport,45.542999,-90.279297,NA,US,US-WI
2717,EGP,Maverick County Memorial International Airport,28.85720062,-100.512001,NA,US,US-TX
2718,BLD,Boulder City Municipal Airport,35.947498,-114.861,NA,US,US-NV
2719,MFH,Mesquite Airport,36.83499908,-114.0550003,NA,US,US-NV
2720,ECA,Iosco County Airport,44.312801,-83.422302,NA,US,US-MI
2721,FMU,Florence Municipal Airport,43.98279953,-124.1110001,NA,US,US-OR
2722,OTS,Anacortes Airport,48.499,-122.662003,NA,US,US-WA
2723,ROL,Roosevelt Municipal Airport,40.278301,-110.051003,NA,US,US-UT
2724,CTK,Canton Municipal Airport,43.308899,-96.570999,NA,US,US-SD
2725,WPO,North Fork Valley Airport,38.83169937,-107.6460037,NA,US,US-CO
2726,ATE,Antlers Municipal Airport,34.19260025,-95.64990234,NA,US,US-OK
2727,QWG,Wilgrove Air Park,35.21385,-80.668284,NA,US,US-NC
2728,ASQ,Austin Airport,39.467998,-117.195,NA,US,US-NV
2729,AAF,Apalachicola Regional Airport,29.72750092,-85.02749634,NA,US,US-FL
2730,ABE,Lehigh Valley International Airport,40.65209961,-75.44080353,NA,US,US-PA
2731,ABI,Abilene Regional Airport,32.41130066,-99.68190002,NA,US,US-TX
2732,ABQ,Albuquerque International Sunport,35.040199,-106.609001,NA,US,US-NM
2733,ABR,Aberdeen Regional Airport,45.44910049,-98.42179871,NA,US,US-SD
2734,ABY,Southwest Georgia Regional Airport,31.53549957,-84.19450378,NA,US,US-GA
2735,ACB,Antrim County Airport,44.988602,-85.198402,NA,US,US-MI
2736,ACK,Nantucket Memorial Airport,41.25310135,-70.06020355,NA,US,US-MA
2737,ACT,Waco Regional Airport,31.61129951,-97.23049927,NA,US,US-TX
2738,ACV,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,NA,US,US-CA
2739,ACY,Atlantic City International Airport,39.45759964,-74.57720184,NA,US,US-NJ
2740,ADG,Lenawee County Airport,41.86769867,-84.07730103,NA,US,US-MI
2741,ADT,Ada Regional Airport,34.804298,-96.671303,NA,US,US-OK
2742,ADM,Ardmore Municipal Airport,34.30301,-97.0196342,NA,US,US-OK
2743,ADS,Addison Airport,32.96860123,-96.83640289,NA,US,US-TX
2744,ADW,Joint Base Andrews,38.810799,-76.866997,NA,US,US-MD
2745,KAE,Kake Seaplane Base,56.973,-133.945999,NA,US,US-AK
2746,AEL,Albert Lea Municipal Airport,43.68149948,-93.36720276,NA,US,US-MN
2747,AEX,Alexandria International Airport,31.32740021,-92.54979706,NA,US,US-LA
2748,KAF,Karato Airport,-6.2655,155.3052,OC,PG,PG-NSB
2749,AFF,USAF Academy Airfield,38.96969986,-104.8130035,NA,US,US-CO
2750,WSG,Washington County Airport,40.13650131,-80.29019928,NA,US,US-PA
2751,AFN,Jaffrey Airport Silver Ranch Airport,42.80509949,-72.00299835,NA,US,US-NH
2752,AFO,Afton Municipal Airport,42.71120071,-110.9420013,NA,US,US-WY
2753,AFW,Fort Worth Alliance Airport,32.98759842,-97.31880188,NA,US,US-TX
2754,AGC,Allegheny County Airport,40.35440063,-79.93019867,NA,US,US-PA
2755,AGO,Magnolia Municipal Airport / Ralph C Weiser Field,33.228001,-93.217002,NA,US,US-AR
2756,AGS,Augusta Regional At Bush Field,33.36989975,-81.96450043,NA,US,US-GA
2757,AHC,Amedee Army Air Field,40.26620102,-120.1529999,NA,US,US-CA
2758,AHH,Amery Municipal Airport,45.28110123,-92.37539673,NA,US,US-WI
2759,AHN,Athens Ben Epps Airport,33.94860077,-83.32630157,NA,US,US-GA
2760,AIA,Alliance Municipal Airport,42.05319977,-102.8040009,NA,US,US-NE
2761,AID,Anderson Municipal Darlington Field,40.10860062,-85.61299896,NA,US,US-IN
2762,AIK,Aiken Regional Airport,33.649399,-81.684998,NA,US,US-SC
2763,AIO,Atlantic Municipal Airport,41.40729904,-95.04689789,NA,US,US-IA
2764,AIV,George Downer Airport,33.106499,-88.1978,NA,US,US-AL
2765,AIY,Atlantic City Municipal Bader Field,39.36000061,-74.45610046,NA,US,US-NJ
2766,AIZ,Lee C Fine Memorial Airport,38.09600067,-92.54949951,NA,US,US-MO
2767,KAK,Kar Airport,-6.2452,143.5516,OC,PG,PG-SHM
2768,AKO,Colorado Plains Regional Airport,40.17559814,-103.2220001,NA,US,US-CO
2769,AKC,Akron Executive Airport,41.037498,-81.466904,NA,US,US-OH
2770,ALB,Albany International Airport,42.74829865,-73.80169678,NA,US,US-NY
2771,ALI,Alice International Airport,27.74090004,-98.02690125,NA,US,US-TX
2772,ALM,Alamogordo White Sands Regional Airport,32.83990097,-105.9909973,NA,US,US-NM
2773,ALN,St Louis Regional Airport,38.89030075,-90.04599762,NA,US,US-IL
2774,ALO,Waterloo Regional Airport,42.55709839,-92.40029907,NA,US,US-IA
2775,ALS,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,NA,US,US-CO
2776,ALW,Walla Walla Regional Airport,46.09489822,-118.288002,NA,US,US-WA
2777,ALX,Thomas C Russell Field,32.91469955,-85.96299744,NA,US,US-AL
2778,AMA,Rick Husband Amarillo International Airport,35.219398,-101.706001,NA,US,US-TX
2779,AMN,Gratiot Community Airport,43.32210159,-84.68800354,NA,US,US-MI
2780,AMW,Ames Municipal Airport,41.992001,-93.621803,NA,US,US-IA
2781,ANB,Anniston Regional Airport,33.5882,-85.8581,NA,US,US-AL
2782,AND,Anderson Regional Airport,34.49459839,-82.70939636,NA,US,US-SC
2783,SLT,Salida Airport Harriett Alexander Field,38.5383,-106.049004,NA,US,US-CO
2784,ANP,Lee Airport,38.942902,-76.568398,NA,US,US-MD
2785,ANQ,Tri State Steuben County Airport,41.639702,-85.083504,NA,US,US-IN
2786,ANW,Ainsworth Regional Airport,42.579201,-99.992995,NA,US,US-NE
2787,ANY,Anthony Municipal Airport,37.158501,-98.079597,NA,US,US-KS
2788,AOH,Lima Allen County Airport,40.706902,-84.026703,NA,US,US-OH
2789,AOO,Altoona Blair County Airport,40.29639816,-78.31999969,NA,US,US-PA
2790,APA,Centennial Airport,39.57009888,-104.848999,NA,US,US-CO
2791,APC,Napa County Airport,38.2132,-122.280998,NA,US,US-CA
2792,APF,Naples Municipal Airport,26.15259933,-81.77529907,NA,US,US-FL
2793,APG,Phillips Army Air Field,39.466202,-76.1688,NA,US,US-MD
2794,APH,A P Hill AAF (Fort A P Hill) Airport,38.068902,-77.318298,NA,US,US-VA
2795,APN,Alpena County Regional Airport,45.0780983,-83.56030273,NA,US,US-MI
2796,APT,Marion County Brown Field,35.060699,-85.585297,NA,US,US-TN
2797,APV,Apple Valley Airport,34.57529831,-117.185997,NA,US,US-CA
2798,KAQ,Kamulai Airport,-8.150694444,146.834,OC,PG,PG-CPM
2799,ARA,Acadiana Regional Airport,30.0378,-91.883904,NA,US,US-LA
2800,ARB,Ann Arbor Municipal Airport,42.22299957,-83.74559784,NA,US,US-MI
2801,ARG,Walnut Ridge Regional Airport,36.124667,-90.925111,NA,US,US-AR
2802,WHT,Wharton Regional Airport,29.254299,-96.154404,NA,US,US-TX
2803,AUZ,Aurora Municipal Airport,41.77190018,-88.47570038,NA,US,US-IL
2804,ART,Watertown International Airport,43.9919014,-76.021698,NA,US,US-NY
2805,ARV,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,NA,US,US-WI
2806,BFT,Beaufort County Airport,32.41220093,-80.63439941,NA,US,US-SC
2807,ASE,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,NA,US,US-CO
2808,SPZ,Springdale Municipal Airport,36.17639923,-94.11930084,NA,US,US-AR
2809,ASH,Nashua Airport / Boire Field,42.7817,-71.514801,NA,US,US-NH
2810,ASL,Harrison County Airport,32.52050018,-94.30780029,NA,US,US-TX
2811,ASN,Talladega Municipal Airport,33.56990051,-86.05090332,NA,US,US-AL
2812,AST,Astoria Regional Airport,46.15800095,-123.8789978,NA,US,US-OR
2813,ASX,John F Kennedy Memorial Airport,46.54850006,-90.91899872,NA,US,US-WI
2814,ASY,Ashley Municipal Airport,46.02389908,-99.3526001,NA,US,US-ND
2815,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,NA,US,US-GA
2816,ATS,Artesia Municipal Airport,32.85250092,-104.4680023,NA,US,US-NM
2817,ATW,Appleton International Airport,44.2580986,-88.51909637,NA,US,US-WI
2818,ATY,Watertown Regional Airport,44.91400146,-97.15470123,NA,US,US-SD
2819,AUG,Augusta State Airport,44.3205986,-69.79730225,NA,US,US-ME
2820,AUM,Austin Municipal Airport,43.66500092,-92.93340302,NA,US,US-MN
2821,AUN,Auburn Municipal Airport,38.95479965,-121.0820007,NA,US,US-CA
2822,AUO,Auburn University Regional Airport,32.615101,-85.433998,NA,US,US-AL
2823,AUS,Austin Bergstrom International Airport,30.19449997,-97.66989899,NA,US,US-TX
2824,AUW,Wausau Downtown Airport,44.92620087,-89.62660217,NA,US,US-WI
2825,AVL,Asheville Regional Airport,35.436199,-82.541801,NA,US,US-NC
2826,AVO,Avon Park Executive Airport,27.59119987,-81.52780151,NA,US,US-FL
2827,AVP,Wilkes Barre Scranton International Airport,41.33850098,-75.7233963,NA,US,US-PA
2828,AVW,Marana Regional Airport,32.4095993,-111.2180023,NA,US,US-AZ
2829,AVX,Catalina Airport,33.4049,-118.416,NA,US,US-CA
2830,AWM,West Memphis Municipal Airport,35.13510132,-90.23439789,NA,US,US-AR
2831,AXG,Algona Municipal Airport,43.07789993,-94.27200317,NA,US,US-IA
2832,AXN,Chandler Field,45.86629868,-95.3946991,NA,US,US-MN
2833,AXS,Altus Quartz Mountain Regional Airport,34.697952,-99.3385,NA,US,US-OK
2834,AXV,Neil Armstrong Airport,40.49340057,-84.29889679,NA,US,US-OH
2835,AXX,Angel Fire Airport,36.42200089,-105.2900009,NA,US,US-NM
2836,AYE,Ft Devens Moore Army Air Field,42.56999969,-71.60279846,NA,US,US-MA
2837,AYS,Waycross Ware County Airport,31.24909973,-82.39550018,NA,US,US-GA
2838,TUH,Arnold Air Force Base,35.39260101,-86.08580017,NA,US,US-TN
2839,AZO,Kalamazoo Battle Creek International Airport,42.23490143,-85.55210114,NA,US,US-MI
2840,BAB,Beale Air Force Base,39.13610077,-121.4369965,NA,US,US-CA
2841,BAD,Barksdale Air Force Base,32.50180054,-93.66269684,NA,US,US-LA
2842,BAF,Westfield-Barnes Regional Airport,42.157799,-72.715599,NA,US,US-MA
2843,CLU,Columbus Municipal Airport,39.26190186,-85.89630127,NA,US,US-IN
2844,BAM,Battle Mountain Airport,40.59899902,-116.8740005,NA,US,US-NV
2845,BBB,Benson Municipal Airport,45.33190155,-95.65059662,NA,US,US-MN
2846,BBD,Curtis Field,31.17930031,-99.32389832,NA,US,US-TX
2847,BTN,Marlboro County Jetport H.E. Avent Field,34.62170029,-79.73439789,NA,US,US-SC
2848,BBW,Broken Bow Municipal Airport,41.43650055,-99.64219666,NA,US,US-NE
2849,BCB,Virginia Tech Montgomery Executive Airport,37.20759964,-80.40779877,NA,US,US-VA
2850,BCE,Bryce Canyon Airport,37.70640183,-112.1449966,NA,US,US-UT
2851,BCT,Boca Raton Airport,26.37849998,-80.10769653,NA,US,US-FL
2852,BDE,Baudette International Airport,48.72840118,-94.61219788,NA,US,US-MN
2853,BDG,Blanding Municipal Airport,37.58330154,-109.4830017,NA,US,US-UT
2854,BDL,Bradley International Airport,41.93889999,-72.68319702,NA,US,US-CT
2855,BDR,Igor I Sikorsky Memorial Airport,41.16350174,-73.12619781,NA,US,US-CT
2856,WBU,Boulder Municipal Airport,40.03939819,-105.2259979,NA,US,US-CO
2857,KBE,Bell Island Hot Springs Seaplane Base,55.92910004,-131.5720062,NA,US,US-AK
2858,BEC,Beech Factory Airport,37.69449997,-97.21499634,NA,US,US-KS
2859,BED,Laurence G Hanscom Field,42.47000122,-71.28900146,NA,US,US-MA
2860,BEH,Southwest Michigan Regional Airport,42.12860107,-86.42849731,NA,US,US-MI
2861,BFD,Bradford Regional Airport,41.80310059,-78.64009857,NA,US,US-PA
2862,BFF,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007,NA,US,US-NE
2863,BFI,Boeing Field King County International Airport,47.52999878,-122.302002,NA,US,US-WA
2864,BFL,Meadows Field,35.43360138,-119.0569992,NA,US,US-CA
2865,BFM,Mobile Downtown Airport,30.62680054,-88.06809998,NA,US,US-AL
2866,BFR,Virgil I Grissom Municipal Airport,38.84000015,-86.44539642,NA,US,US-IN
2867,BGD,Hutchinson County Airport,35.70090103,-101.3939972,NA,US,US-TX
2868,BGE,Decatur County Industrial Air Park,30.9715004,-84.63739777,NA,US,US-GA
2869,BGM,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,NA,US,US-NY
2870,BGR,Bangor International Airport,44.80739975,-68.82810211,NA,US,US-ME
2871,KBH,Kahama Airstrip,-3.847,32.6865,AF,TZ,TZ-22
2872,BHB,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,NA,US,US-ME
2873,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,NA,US,US-AL
2874,BID,Block Island State Airport,41.16809845,-71.57779694,NA,US,US-RI
2875,BIE,Beatrice Municipal Airport,40.30130005,-96.75409698,NA,US,US-NE
2876,BIF,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,NA,US,US-TX
2877,BIH,Eastern Sierra Regional Airport,37.37310028,-118.3639984,NA,US,US-CA
2878,BIL,Billings Logan International Airport,45.80770111,-108.5429993,NA,US,US-MT
2879,BIS,Bismarck Municipal Airport,46.77270126,-100.7460022,NA,US,US-ND
2880,BIX,Keesler Air Force Base,30.41040039,-88.92440033,NA,US,US-MS
2881,BJC,Rocky Mountain Metropolitan Airport,39.90879822,-105.1169968,NA,US,US-CO
2882,BJI,Bemidji Regional Airport,47.50939941,-94.93370056,NA,US,US-MN
2883,BJJ,Wayne County Airport,40.87480164,-81.88829803,NA,US,US-OH
2884,BKD,Stephens County Airport,32.71900177,-98.89099884,NA,US,US-TX
2885,BKE,Baker City Municipal Airport,44.83729935,-117.8089981,NA,US,US-OR
2886,BFK,Buckley Air Force Base,39.7016983,-104.7519989,NA,US,US-CO
2887,BKL,Burke Lakefront Airport,41.51750183,-81.6832962,NA,US,US-OH
2888,BKT,Allen C Perkinson Blackstone Army Air Field,37.07419968,-77.95749664,NA,US,US-VA
2889,BKW,Raleigh County Memorial Airport,37.78730011,-81.12419891,NA,US,US-WV
2890,BKX,Brookings Regional Airport,44.304798,-96.816902,NA,US,US-SD
2891,BLF,Mercer County Airport,37.29579926,-81.20770264,NA,US,US-WV
2892,BLH,Blythe Airport,33.61920166,-114.7170029,NA,US,US-CA
2893,BLI,Bellingham International Airport,48.7928009,-122.538002,NA,US,US-WA
2894,BLM,Monmouth Executive Airport,40.18690109,-74.12490082,NA,US,US-NJ
2895,BLU,Blue Canyon Nyack Airport,39.27500153,-120.7099991,NA,US,US-CA
2896,BLV,Scott AFB/Midamerica Airport,38.5452,-89.835197,NA,US,US-IL
2897,KBM,Kabwum,-6.155472222,147.1914722,OC,PG,PG-MPL
2898,BMC,Brigham City Regional Airport,41.552399,-112.061996,NA,US,US-UT
2899,BMG,Monroe County Airport,39.14599991,-86.61669922,NA,US,US-IN
2900,BMI,Central Illinois Regional Airport at Bloomington-Normal,40.47710037,-88.91590118,NA,US,US-IL
2901,BML,Berlin Regional Airport,44.57540131,-71.17590332,NA,US,US-NH
2902,BMT,Beaumont Municipal Airport,30.070635,-94.215746,NA,US,US-TX
2903,BNA,Nashville International Airport,36.12450027,-86.67819977,NA,US,US-TN
2904,BNG,Banning Municipal Airport,33.922548,-116.850672,NA,US,US-CA
2905,BNL,Barnwell Regional Airport,33.25780106,-81.38829803,NA,US,US-SC
2906,BNO,Burns Municipal Airport,43.59189987,-118.9550018,NA,US,US-OR
2907,BNW,Boone Municipal Airport,42.04959869,-93.84760284,NA,US,US-IA
2908,BOI,Boise Air Terminal/Gowen Field,43.5644,-116.223,NA,US,US-ID
2909,BOS,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,NA,US,US-MA
2910,BOW,Bartow Executive Airport,27.943399,-81.783401,NA,US,US-FL
2911,HCA,Big Spring Mc Mahon-Wrinkle Airport,32.212601,-101.522003,NA,US,US-TX
2912,BPI,Miley Memorial Field,42.58509827,-110.1110001,NA,US,US-WY
2913,WMH,Ozark Regional Airport,36.3689003,-92.47049713,NA,US,US-AR
2914,BPT,Southeast Texas Regional Airport,29.95079994,-94.02069855,NA,US,US-TX
2915,BQK,Brunswick Golden Isles Airport,31.25880051,-81.46649933,NA,US,US-GA
2916,BRD,Brainerd Lakes Regional Airport,46.39830017,-94.13809967,NA,US,US-MN
2917,BRL,Southeast Iowa Regional Airport,40.78319931,-91.12550354,NA,US,US-IA
2918,BRO,Brownsville South Padre Island International Airport,25.90679932,-97.42590332,NA,US,US-TX
2919,BRY,Samuels Field,37.81430054,-85.49960327,NA,US,US-KY
2920,BTF,Skypark Airport,40.86940002,-111.927002,NA,US,US-UT
2921,BTL,Battle Creek Executive Airport at Kellogg Field,42.307301,-85.251503,NA,US,US-MI
2922,BTM,Bert Mooney Airport,45.95479965,-112.4970016,NA,US,US-MT
2923,TTO,Britton Municipal Airport,45.81520081,-97.74310303,NA,US,US-SD
2924,BTP,Pittsburgh/Butler Regional Airport,40.776901,-79.949699,NA,US,US-PA
2925,BTR,Baton Rouge Metropolitan Airport,30.533199,-91.149597,NA,US,US-LA
2926,BTV,Burlington International Airport,44.47190094,-73.15329742,NA,US,US-VT
2927,BTY,Beatty Airport,36.86109924,-116.7870026,NA,US,US-NV
2928,BUB,Cram Field,41.77669907,-99.14969635,NA,US,US-NE
2929,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,NA,US,US-NY
2930,BUM,Butler Memorial Airport,38.28979874,-94.34010315,NA,US,US-MO
2931,BUR,Bob Hope Airport,34.20069885,-118.3590012,NA,US,US-CA
2932,BFP,Beaver County Airport,40.77249908,-80.3914032,NA,US,US-PA
2933,BVO,Bartlesville Municipal Airport,36.76250076,-96.01119995,NA,US,US-OK
2934,MVW,Skagit Regional Airport,48.47090149,-122.4209976,NA,US,US-WA
2935,BVX,Batesville Regional Airport,35.7262001,-91.64730072,NA,US,US-AR
2936,BVY,Beverly Regional Airport,42.584202,-70.916496,NA,US,US-MA
2937,BWC,Brawley Municipal Airport,32.99290085,-115.5169983,NA,US,US-CA
2938,BWD,Brownwood Regional Airport,31.79360008,-98.95649719,NA,US,US-TX
2939,BWG,Bowling Green Warren County Regional Airport,36.96450043,-86.41970062,NA,US,US-KY
2940,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,NA,US,US-MD
2941,WAH,Harry Stern Airport,46.24409866,-96.60739899,NA,US,US-ND
2942,BWM,Bowman Regional Airport,46.1655193,-103.30075,NA,US,US-ND
2943,BXA,George R Carr Memorial Air Field,30.81369972,-89.86499786,NA,US,US-LA
2944,BXK,Buckeye Municipal Airport,33.422397,-112.686317,NA,US,US-AZ
2945,BYG,Johnson County Airport,44.3810997,-106.7220001,NA,US,US-WY
2946,BYH,Arkansas International Airport,35.96429825,-89.94400024,NA,US,US-AR
2947,BYI,Burley Municipal Airport,42.54259872,-113.7720032,NA,US,US-ID
2948,BYS,Bicycle Lake Army Air Field,35.2804985,-116.6299973,NA,US,US-CA
2949,BBC,Bay City Regional Airport,28.973301,-95.863503,NA,US,US-TX
2950,BZN,Gallatin Field,45.77750015,-111.1529999,NA,US,US-MT
2951,XES,Grand Geneva Resort Airport,42.614899,-88.389603,NA,US,US-WI
2952,PLY,Plymouth Municipal Airport,41.36510086,-86.30049896,NA,US,US-IN
2953,CLG,New Coalinga Municipal Airport,36.1631012,-120.2939987,NA,US,US-CA
2954,CAD,Wexford County Airport,44.275749,-85.421534,NA,US,US-MI
2955,CAE,Columbia Metropolitan Airport,33.93880081,-81.11949921,NA,US,US-SC
2956,CIG,Craig Moffat Airport,40.49520111,-107.5220032,NA,US,US-CO
2957,CAK,Akron Canton Regional Airport,40.91609955,-81.44219971,NA,US,US-OH
2958,CAO,Clayton Municipal Airpark,36.44620132,-103.1669998,NA,US,US-NM
2959,CAR,Caribou Municipal Airport,46.87149811,-68.01789856,NA,US,US-ME
2960,CBE,Greater Cumberland Regional Airport,39.61539841,-78.7609024,NA,US,US-MD
2961,CBF,Council Bluffs Municipal Airport,41.25920105,-95.76059723,NA,US,US-IA
2962,CBK,Shalz Field,39.42750168,-101.0469971,NA,US,US-KS
2963,CBM,Columbus Air Force Base,33.64379883,-88.44380188,NA,US,US-MS
2964,KCC,Coffman Cove Seaplane Base,56.00320053,-132.8419952,NA,US,US-AK
2965,CCB,Cable Airport,34.11159897,-117.6880035,NA,US,US-CA
2966,CCR,Buchanan Field,37.98970032,-122.0569992,NA,US,US-CA
2967,CCY,Northeast Iowa Regional Airport,43.07260132,-92.6108017,NA,US,US-IA
2968,LLX,Caledonia County Airport,44.56909943,-72.01799774,NA,US,US-VT
2969,CDC,Cedar City Regional Airport,37.70100021,-113.098999,NA,US,US-UT
2970,CDH,Harrell Field,33.62279892,-92.76339722,NA,US,US-AR
2971,CDN,Woodward Field,34.28359985,-80.56490326,NA,US,US-SC
2972,CDR,Chadron Municipal Airport,42.83760071,-103.0950012,NA,US,US-NE
2973,CDS,Childress Municipal Airport,34.43379974,-100.288002,NA,US,US-TX
2974,CDW,Essex County Airport,40.87519836,-74.28140259,NA,US,US-NJ
2975,CEA,Cessna Aircraft Field,37.64860153,-97.25060272,NA,US,US-KS
2976,CEC,Jack Mc Namara Field Airport,41.78020096,-124.2369995,NA,US,US-CA
2977,CEF,Westover ARB/Metropolitan Airport,42.19400024,-72.53479767,NA,US,US-MA
2978,CEU,Oconee County Regional Airport,34.6719017,-82.8864975,NA,US,US-SC
2979,CEV,Mettel Field,39.69850159,-85.12969971,NA,US,US-IN
2980,CEW,Bob Sikes Airport,30.77879906,-86.52210236,NA,US,US-FL
2981,CEY,Kyle Oakley Field,36.66460037,-88.37280273,NA,US,US-KY
2982,CEZ,Cortez Municipal Airport,37.3030014,-108.6279984,NA,US,US-CO
2983,CFD,Coulter Field,30.71570015,-96.33139801,NA,US,US-TX
2984,TZC,Tuscola Area Airport,43.45880127,-83.44550323,NA,US,US-MI
2985,CFT,Greenlee County Airport,32.957039,-109.211397,NA,US,US-AZ
2986,CFV,Coffeyville Municipal Airport,37.09400177,-95.57189941,NA,US,US-KS
2987,KCG,Chignik Fisheries Airport,56.3178,-158.589818,NA,US,US-AK
2988,CGE,Cambridge Dorchester Airport,38.53929901,-76.03040314,NA,US,US-MD
2989,CGF,Cuyahoga County Airport,41.56510162,-81.48639679,NA,US,US-OH
2990,CGI,Cape Girardeau Regional Airport,37.22529984,-89.57080078,NA,US,US-MO
2991,CGS,College Park Airport,38.98059845,-76.92230225,NA,US,US-MD
2992,CGX,Chicago Meigs Airport,41.85879898,-87.60790253,NA,US,US-IL
2993,CGZ,Casa Grande Municipal Airport,32.954899,-111.766998,NA,US,US-AZ
2994,CHA,Lovell Field,35.03530121,-85.20379639,NA,US,US-TN
2995,CHK,Chickasha Municipal Airport,35.09740067,-97.96769714,NA,US,US-OK
2996,CHO,Charlottesville Albemarle Airport,38.1385994,-78.45290375,NA,US,US-VA
2997,CHS,Charleston Air Force Base-International Airport,32.89860153,-80.04049683,NA,US,US-SC
2998,CIC,Chico Municipal Airport,39.79539871,-121.8580017,NA,US,US-CA
2999,CID,The Eastern Iowa Airport,41.88470078,-91.71080017,NA,US,US-IA
3000,CIN,Arthur N Neu Airport,42.0461998,-94.78900146,NA,US,US-IA
3001,CIR,Cairo Regional Airport,37.0644989,-89.21959686,NA,US,US-IL
3002,CIU,Chippewa County International Airport,46.25080109,-84.47239685,NA,US,US-MI
3003,CKA,Kegelman AF Aux Field,36.7439003,-98.12310028,NA,US,US-OK
3004,CKB,North Central West Virginia Airport,39.29660034,-80.22810364,NA,US,US-WV
